m/z	intensity
807.1035	47.0
807.10754	35.0
807.1115	59.0
807.1155	35.0
807.1195	99.0
807.1235	23.0
807.12744	80.0
807.1315	0.0
807.13544	23.0
807.1394	35.0
807.14343	0.0
807.1474	23.0
807.15137	0.0
807.15533	0.0
807.15936	23.0
807.1633	23.0
807.1673	0.0
807.1713	0.0
807.1753	23.0
807.17926	0.0
807.2351	0.0
807.2391	23.0
807.24304	0.0
807.3706	0.0
807.37463	23.0
807.3786	0.0
807.39453	0.0
807.39856	23.0
807.4025	0.0
807.42645	0.0
807.4304	23.0
807.4344	0.0
807.44635	0.0
807.4504	35.0
807.45435	0.0
807.4663	0.0
807.4703	23.0
807.4743	0.0
807.4783	23.0
807.48224	0.0
807.4942	0.0
807.4982	23.0
807.5022	0.0
807.50616	35.0
807.5102	0.0
807.5341	0.0
807.5381	23.0
807.54205	0.0
807.5461	23.0
807.55005	23.0
807.554	23.0
807.558	0.0
807.562	47.0
807.566	35.0
807.56995	0.0
807.574	23.0
807.57794	62.0
807.5819	0.0
807.58594	35.0
807.5899	0.0
807.5939	23.0
807.5979	0.0
807.60187	23.0
807.60583	0.0
807.6338	0.0
807.63776	23.0
807.6417	0.0
807.6856	0.0
807.6896	23.0
807.6936	0.0
807.70154	0.0
807.70557	23.0
807.70953	0.0
807.77734	0.0
807.7813	23.0
807.7853	0.0
807.7933	0.0
807.79724	23.0
807.8013	0.0
807.8252	0.0
807.82916	23.0
807.8331	23.0
807.83716	0.0
807.889	0.0
807.89294	23.0
807.897	0.0
807.9129	0.0
807.9169	23.0
807.9209	0.0
807.96875	0.0
807.9727	23.0
807.9767	0.0
808.02856	0.0
808.03253	23.0
808.03656	0.0
808.0405	35.0
808.0445	0.0
808.0485	23.0
808.0525	0.0
808.05646	0.0
808.0605	23.0
808.06445	0.0
808.07245	0.0
808.0764	23.0
808.0804	0.0
808.0844	23.0
808.0884	0.0
808.09235	23.0
808.0964	0.0
808.1123	0.0
808.11633	35.0
808.1203	35.0
808.12427	0.0
808.2001	0.0
808.20404	23.0
808.20807	0.0
808.2679	0.0
808.27185	23.0
808.2759	0.0
808.37555	0.0
808.3796	23.0
808.38354	0.0
808.4274	0.0
808.43146	35.0
808.4354	0.0
808.4753	0.0
808.4793	23.0
808.4833	0.0
808.4913	0.0
808.49524	22.0
808.49927	0.0
808.50323	21.0
808.5072	0.0
808.5112	0.0
808.5152	20.0
808.51917	41.0
808.5232	59.0
808.52716	41.0
808.5312	207.0
808.53516	330.0
808.5391	543.0
808.54315	322.0
808.5471	795.0
808.5511	1105.0
808.5551	1575.0
808.5591	3562.0
808.56305	5926.0
808.5671	11736.0
808.57104	20676.0
808.5751	28768.0
808.57904	36634.0
808.583	39640.0
808.58704	34521.0
808.591	28841.0
808.595	21878.0
808.599	12528.0
808.60297	8235.0
808.607	4619.0
808.61096	2346.0
808.6149	1694.0
808.61896	575.0
808.6229	310.0
808.6269	262.0
808.6309	181.0
808.6349	94.0
808.63885	30.0
808.6429	76.0
808.64685	0.0
808.6509	31.0
808.65485	0.0
808.66284	0.0
808.6668	22.0
808.6708	0.0
808.6748	34.0
808.6788	0.0
808.95013	0.0
808.9541	23.0
808.95807	0.0
809.022	0.0
809.02594	23.0
809.0299	0.0
809.0459	0.0
809.04987	23.0
809.0539	67.0
809.05786	0.0
809.0618	81.0
809.06586	58.0
809.0698	249.0
809.07385	227.0
809.0778	337.0
809.0818	515.0
809.0858	627.0
809.0898	379.0
809.0938	217.0
809.0978	150.0
809.10175	138.0
809.1058	106.0
809.10974	91.0
809.1137	58.0
809.11774	23.0
809.1217	0.0
809.1736	0.0
809.1776	23.0
809.1816	0.0
809.2454	0.0
809.24945	47.0
809.2534	0.0
809.29333	0.0
809.29736	23.0
809.30133	0.0
809.3053	35.0
809.3093	0.0
809.5049	0.0
809.5089	21.0
809.5129	43.0
809.51685	0.0
809.5209	0.0
809.52484	32.0
809.5289	53.0
809.53284	129.0
809.53687	54.0
809.54083	369.0
809.5448	393.0
809.5488	438.0
809.5528	620.0
809.5568	1105.0
809.5608	2028.0
809.56476	2459.0
809.5688	5498.0
809.57275	8540.0
809.5768	11583.0
809.58075	16116.0
809.5847	19102.0
809.58875	17688.0
809.5927	13097.0
809.59674	11132.0
809.6007	7081.0
809.6047	4924.0
809.6087	2998.0
809.6127	1805.0
809.6167	1120.0
809.62067	560.0
809.62463	370.0
809.62866	337.0
809.6326	339.0
809.63666	183.0
809.6406	81.0
809.64465	127.0
809.6486	32.0
809.6526	32.0
809.6566	0.0
809.6606	32.0
809.6646	0.0
809.72845	0.0
809.7325	23.0
809.73645	0.0
809.80035	0.0
809.8043	35.0
809.8083	0.0
809.85223	0.0
809.8562	23.0
809.8602	0.0
810.01196	0.0
810.0159	23.0
810.01996	0.0
810.0239	23.0
810.02795	0.0
810.0399	0.0
810.0439	23.0
810.0479	0.0
810.0599	0.0
810.06384	23.0
810.0679	0.0
810.07184	35.0
810.07587	59.0
810.07983	23.0
810.08386	94.0
810.0878	81.0
810.0918	59.0
810.0958	35.0
810.0998	23.0
810.1038	23.0
810.1078	47.0
810.11176	0.0
810.1158	35.0
810.11975	0.0
810.1238	23.0
810.12775	0.0
810.1318	0.0
810.13574	35.0
810.1397	0.0
810.1877	0.0
810.19165	23.0
810.1957	0.0
810.19965	23.0
810.2036	0.0
810.22363	0.0
810.2276	23.0
810.23157	0.0
810.30347	0.0
810.3075	23.0
810.31146	0.0
810.3155	0.0
810.31946	23.0
810.3234	0.0
810.3474	0.0
810.3514	23.0
810.3554	0.0
810.3794	0.0
810.38336	23.0
810.3873	0.0
810.4353	0.0
810.4393	23.0
810.4433	0.0
810.45123	0.0
810.45526	23.0
810.4592	0.0
810.47125	0.0
810.4752	35.0
810.47925	0.0
810.4992	0.0
810.5032	23.0
810.5072	0.0
810.5152	0.0
810.51917	56.0
810.52313	0.0
810.52716	23.0
810.5311	77.0
810.53516	56.0
810.5391	80.0
810.54315	91.0
810.5471	101.0
810.55115	204.0
810.5551	348.0
810.5591	512.0
810.5631	568.0
810.5671	918.0
810.5711	1496.0
810.5751	2393.0
810.5791	3295.0
810.58307	4466.0
810.5871	4663.0
810.59106	3809.0
810.59503	3663.0
810.59906	2778.0
810.603	2095.0
810.60706	1404.0
810.611	1027.0
810.61505	601.0
810.619	731.0
810.62305	252.0
810.627	314.0
810.63104	200.0
810.635	62.0
810.639	45.0
810.643	45.0
810.647	45.0
810.651	0.0
810.65497	23.0
810.659	0.0
810.66296	23.0
810.667	0.0
810.6829	0.0
810.68695	23.0
810.6909	0.0
810.7069	0.0
810.71094	35.0
810.7149	0.0
810.73486	0.0
810.7389	23.0
810.74286	0.0
810.78284	0.0
810.7868	35.0
810.79083	0.0
810.7948	0.0
810.7988	23.0
810.8028	0.0
810.8188	0.0
810.82275	47.0
810.8268	0.0
810.8348	0.0
810.83875	35.0
810.8428	0.0
810.84674	23.0
810.8507	23.0
810.85474	0.0
810.8587	23.0
810.86273	0.0
810.8667	23.0
810.8707	0.0
810.8747	47.0
810.8787	0.0
810.91064	0.0
810.9147	23.0
810.91864	0.0
811.00256	0.0
811.00653	35.0
811.01056	0.0
811.0145	23.0
811.01855	0.0
811.0225	23.0
811.02655	0.0
811.0305	23.0
811.03455	59.0
811.0385	0.0
811.04254	0.0
811.0465	59.0
811.05054	0.0
811.0545	47.0
811.05853	0.0
811.0625	35.0
811.06647	35.0
811.0705	0.0
811.10645	0.0
811.1105	23.0
811.11444	0.0
811.1264	0.0
811.13043	23.0
811.1344	0.0
811.1384	35.0
811.1424	0.0
811.1464	23.0
811.1504	23.0
811.1544	0.0
811.21436	0.0
811.2183	35.0
811.22235	0.0
811.31024	0.0
811.3143	23.0
811.31824	0.0
811.3782	0.0
811.3822	23.0
811.38617	0.0
811.43414	0.0
811.4382	23.0
811.44214	0.0
811.4781	0.0
811.4821	23.0
811.4861	35.0
811.4901	0.0
811.5141	0.0
811.51807	35.0
811.5221	23.0
811.52606	35.0
811.5301	23.0
811.53406	35.0
811.5381	23.0
811.54205	46.0
811.5461	46.0
811.55005	0.0
811.5541	0.0
811.55804	88.0
811.5621	75.0
811.56604	160.0
811.57007	135.0
811.57404	302.0
811.57806	328.0
811.58203	632.0
811.586	850.0
811.59	867.0
811.594	851.0
811.598	606.0
811.602	835.0
811.606	252.0
811.61	271.0
811.614	183.0
811.618	210.0
811.622	91.0
811.626	78.0
811.63	58.0
811.634	23.0
811.638	23.0
811.64197	23.0
811.646	0.0
811.67	0.0
811.67395	23.0
811.678	35.0
811.68195	0.0
811.68994	0.0
811.694	23.0
811.69794	0.0
811.70197	0.0
811.70593	35.0
811.70996	0.0
811.7659	0.0
811.7699	47.0
811.7739	0.0
811.8059	0.0
811.8099	23.0
811.8139	0.0
811.8299	0.0
811.83386	23.0
811.8379	0.0
811.9578	0.0
811.9618	23.0
811.9658	0.0
812.0018	0.0
812.0058	23.0
812.00977	0.0
812.02576	0.0
812.0298	35.0
812.03375	0.0
812.04175	0.0
812.0458	35.0
812.04974	23.0
812.0538	23.0
812.05774	0.0
812.06177	23.0
812.06573	0.0
812.29767	0.0
812.30164	23.0
812.30566	0.0
812.30963	23.0
812.31366	0.0
812.3256	0.0
812.32965	23.0
812.3337	0.0
812.4816	0.0
812.4856	23.0
812.4896	23.0
812.4936	0.0
812.4976	23.0
812.5016	23.0
812.5056	0.0
812.5096	0.0
812.5136	23.0
812.5176	35.0
812.5216	23.0
812.52563	0.0
812.5296	46.0
812.5336	46.0
812.5376	46.0
812.5416	79.0
812.5456	58.0
812.5496	0.0
812.5536	64.0
812.5576	66.0
812.5616	58.0
812.5656	142.0
812.5696	100.0
812.5736	171.0
812.5776	202.0
812.5816	123.0
812.5856	217.0
812.5896	419.0
812.5936	504.0
812.5976	527.0
812.6016	989.0
812.6056	1256.0
812.6096	1559.0
812.6136	1501.0
812.6176	1451.0
812.6216	1220.0
812.6256	880.0
812.6296	669.0
812.6336	711.0
812.6376	329.0
812.6416	257.0
812.64557	196.0
812.6496	105.0
812.65356	66.0
812.6576	73.0
812.6616	23.0
812.6656	58.0
812.6696	97.0
812.6736	23.0
812.6776	0.0
812.6976	0.0
812.7016	35.0
812.70557	0.0
812.76556	0.0
812.7696	23.0
812.77356	0.0
812.7776	23.0
812.7816	0.0
812.82556	0.0
812.8296	35.0
812.83356	0.0
812.8376	0.0
812.8416	35.0
812.8456	23.0
812.8496	47.0
812.8536	0.0
812.86957	0.0
812.8736	23.0
812.87756	0.0
812.8816	0.0
812.8856	23.0
812.8896	0.0
812.9896	0.0
812.9936	23.0
812.9976	0.0
813.0136	0.0
813.0176	23.0
813.0216	0.0
813.0936	0.0
813.0976	23.0
813.1016	0.0
813.1056	0.0
813.1096	23.0
813.11365	0.0
813.1416	0.0
813.1456	23.0
813.1496	0.0
813.16565	0.0
813.1696	23.0
813.17365	0.0
813.2377	0.0
813.24164	23.0
813.24567	0.0
813.36566	0.0
813.3697	23.0
813.3737	0.0
813.47375	0.0
813.4777	23.0
813.48175	0.0
813.50977	0.0
813.51373	23.0
813.51776	0.0
813.53375	0.0
813.5378	47.0
813.54175	23.0
813.5458	23.0
813.54974	35.0
813.5538	0.0
813.5578	23.0
813.56177	35.0
813.5658	23.0
813.56976	35.0
813.5738	58.0
813.57776	46.0
813.5818	58.0
813.58575	58.0
813.5898	116.0
813.5938	157.0
813.5978	236.0
813.6018	292.0
813.6058	445.0
813.6098	541.0
813.6138	862.0
813.6178	734.0
813.6218	845.0
813.6258	822.0
813.6298	408.0
813.6338	379.0
813.6378	266.0
813.6418	144.0
813.6458	86.0
813.64984	134.0
813.6538	134.0
813.65784	23.0
813.6618	23.0
813.66583	35.0
813.6698	58.0
813.6738	0.0
813.67786	35.0
813.6818	0.0
813.71387	0.0
813.71783	47.0
813.72186	0.0
813.7539	0.0
813.7579	23.0
813.7619	0.0
813.76587	0.0
813.7699	35.0
813.77386	23.0
813.7779	0.0
813.80994	0.0
813.8139	35.0
813.81793	0.0
814.02606	0.0
814.0301	23.0
814.03406	0.0
814.04205	0.0
814.0461	23.0
814.0501	0.0
814.0741	0.0
814.0781	23.0
814.0821	0.0
814.1021	0.0
814.10614	23.0
814.1101	0.0
814.1381	0.0
814.14215	23.0
814.1462	0.0
814.36633	0.0
814.37036	35.0
814.3744	0.0
814.4264	0.0
814.4304	23.0
814.43445	0.0
814.46246	0.0
814.46643	35.0
814.47046	0.0
814.5025	0.0
814.5065	35.0
814.5105	23.0
814.5145	59.0
814.5185	35.0
814.5225	0.0
814.5385	0.0
814.54254	47.0
814.5466	0.0
814.55054	23.0
814.55457	35.0
814.55853	0.0
814.56256	47.0
814.5666	0.0
814.57056	81.0
814.5746	0.0
814.57855	0.0
814.5826	35.0
814.5866	47.0
814.5906	35.0
814.5946	47.0
814.5986	35.0
814.6026	113.0
814.6066	118.0
814.6106	137.0
814.6146	126.0
814.6186	248.0
814.6226	388.0
814.62665	238.0
814.6306	206.0
814.63464	269.0
814.6387	97.0
814.64264	64.0
814.64667	47.0
814.65063	35.0
814.65466	47.0
814.6587	65.0
814.66266	23.0
814.6667	23.0
814.67065	23.0
814.6747	0.0
814.6787	0.0
814.6827	23.0
814.6867	0.0
814.6987	0.0
814.7027	23.0
814.7067	0.0
814.7668	0.0
814.7708	35.0
814.7748	0.0
814.7868	0.0
814.79083	35.0
814.7948	0.0
814.82684	0.0
814.8309	35.0
814.8349	0.0
814.83887	23.0
814.8429	0.0
815.02716	0.0
815.0311	23.0
815.03516	0.0
815.0552	0.0
815.0592	23.0
815.0632	0.0
815.0872	0.0
815.09125	23.0
815.0952	0.0
815.20337	0.0
815.2074	23.0
815.2114	0.0
815.30756	0.0
815.3115	23.0
815.31555	0.0
815.3556	0.0
815.3596	23.0
815.36365	0.0
815.3676	23.0
815.37164	0.0
815.4758	0.0
815.4798	23.0
815.4838	0.0
815.5119	0.0
815.51587	23.0
815.5199	0.0
815.5359	0.0
815.5399	59.0
815.54395	35.0
815.5479	35.0
815.55194	0.0
815.56396	0.0
815.568	23.0
815.57196	23.0
815.576	0.0
815.58	23.0
815.584	0.0
815.588	0.0
815.592	35.0
815.596	23.0
815.60004	0.0
815.604	23.0
815.60803	35.0
815.61206	69.0
815.616	35.0
815.62006	75.0
815.6241	59.0
815.62805	35.0
815.6321	47.0
815.6361	47.0
815.6401	35.0
815.6441	35.0
815.64813	23.0
815.6521	0.0
815.6561	23.0
815.66016	23.0
815.6641	47.0
815.66815	0.0
815.6721	23.0
815.67615	35.0
815.6802	0.0
815.68414	23.0
815.6882	0.0
815.6922	23.0
815.69617	47.0
815.7002	23.0
815.7042	0.0
815.7563	0.0
815.7603	23.0
815.76434	23.0
815.7683	0.0
815.77234	0.0
815.7763	23.0
815.78033	0.0
815.9607	0.0
815.9647	23.0
815.9687	0.0
816.0168	0.0
816.0208	23.0
816.02484	0.0
816.0288	0.0
816.03284	35.0
816.03687	0.0
816.08496	0.0
816.0889	23.0
816.09296	0.0
816.18915	0.0
816.1932	35.0
816.19714	0.0
816.2132	0.0
816.2172	23.0
816.2212	0.0
816.2693	0.0
816.2733	23.0
816.27734	0.0
816.2813	0.0
816.28534	23.0
816.28937	0.0
816.3054	0.0
816.3094	35.0
816.3134	0.0
816.3695	0.0
816.37354	23.0
816.37756	0.0
816.4457	0.0
816.4497	23.0
816.45374	0.0
816.4858	0.0
816.4898	23.0
816.49384	0.0
816.50586	0.0
816.5098	23.0
816.51385	0.0
816.5179	35.0
816.52185	23.0
816.5259	0.0
816.5339	0.0
816.5379	59.0
816.54193	0.0
816.54596	23.0
816.5499	0.0
816.55396	23.0
816.558	0.0
816.56195	67.0
816.566	0.0
816.57	23.0
816.574	0.0
816.586	0.0
816.59	23.0
816.59406	35.0
816.598	0.0
816.60205	23.0
816.6061	0.0
816.6101	23.0
816.6141	0.0
816.6181	35.0
816.62213	23.0
816.6261	23.0
816.6301	47.0
816.63416	47.0
816.6381	47.0
816.64215	35.0
816.6462	35.0
816.65015	23.0
816.6542	0.0
816.6582	0.0
816.66223	23.0
816.6662	0.0
816.68225	0.0
816.6863	23.0
816.69025	0.0
816.6943	0.0
816.6983	23.0
816.7023	0.0
816.7584	0.0
816.76245	23.0
816.7665	0.0
816.7825	0.0
816.7865	47.0
816.7905	0.0
816.7945	23.0
816.7985	0.0
816.8146	0.0
816.8186	35.0
816.8226	23.0
816.8266	0.0
816.8306	23.0
816.8346	59.0
816.8386	35.0
816.84265	23.0
816.8467	35.0
816.85065	0.0
816.8587	0.0
816.8627	59.0
816.8667	0.0
816.9549	0.0
816.9589	23.0
816.96295	0.0
816.987	0.0
816.991	35.0
816.99506	0.0
817.0071	0.0
817.01105	23.0
817.0151	0.0
817.0311	0.0
817.03516	35.0
817.0391	23.0
817.04315	0.0
817.0873	0.0
817.0913	23.0
817.0953	0.0
817.3199	0.0
817.3239	23.0
817.32794	0.0
817.5165	0.0
817.52045	23.0
817.5245	23.0
817.5285	0.0
817.5365	0.0
817.5405	35.0
817.54456	0.0
817.55255	0.0
817.5566	23.0
817.5606	23.0
817.5646	35.0
817.5686	0.0
817.57263	35.0
817.57666	0.0
817.5806	0.0
817.58466	47.0
817.5887	0.0
817.6087	0.0
817.61273	47.0
817.61676	23.0
817.6208	23.0
817.62476	0.0
817.6288	0.0
817.6328	23.0
817.6368	0.0
817.64484	0.0
817.64886	23.0
817.65283	0.0
817.6729	0.0
817.67694	35.0
817.68097	0.0
817.68494	23.0
817.68896	0.0
817.7451	0.0
817.74915	23.0
817.7532	0.0
817.7692	0.0
817.7732	35.0
817.7772	0.0
817.78125	0.0
817.7853	23.0
817.78925	0.0
817.7933	0.0
817.7973	35.0
817.80133	0.0
817.8294	0.0
817.83344	23.0
817.8374	0.0
817.84143	23.0
817.84546	0.0
817.85345	0.0
817.8575	23.0
817.8615	0.0
817.8655	0.0
817.8695	23.0
817.87354	0.0
817.88556	0.0
817.8896	23.0
817.8936	0.0
818.00195	0.0
818.0059	23.0
818.00995	0.0
818.03406	0.0
818.038	23.0
818.04205	0.0
818.1825	0.0
818.1865	23.0
818.19055	35.0
818.1946	0.0
818.2026	0.0
818.2066	23.0
818.21063	0.0
818.42737	0.0
818.43134	23.0
818.43536	0.0
818.5076	0.0
818.51166	35.0
818.5157	0.0
818.5277	0.0
818.53174	23.0
818.5357	0.0
818.53973	23.0
818.54376	0.0
818.5478	35.0
818.55176	0.0
818.5598	0.0
818.56384	23.0
818.5679	59.0
818.57184	23.0
818.57587	47.0
818.5799	0.0
818.59595	0.0
818.6	47.0
818.60394	0.0
818.608	35.0
818.612	35.0
818.616	23.0
818.62006	0.0
818.6441	0.0
818.64813	23.0
818.65216	0.0
818.68024	0.0
818.68427	23.0
818.6883	0.0
818.70435	0.0
818.7084	35.0
818.71234	0.0
818.75653	0.0
818.76056	23.0
818.7645	23.0
818.76855	23.0
818.7726	0.0
818.7766	47.0
818.7806	0.0
818.78864	0.0
818.79266	23.0
818.7967	0.0
819.0215	0.0
819.0255	35.0
819.02954	0.0
819.0376	0.0
819.04156	23.0
819.0456	35.0
819.0496	35.0
819.05365	0.0
819.10986	0.0
819.1139	23.0
819.11786	0.0
819.1821	0.0
819.18616	23.0
819.1902	0.0
819.1982	0.0
819.2022	23.0
819.20624	0.0
819.5034	0.0
819.50745	23.0
819.5115	0.0
819.5235	0.0
819.5275	23.0
819.53156	23.0
819.5355	0.0
819.5436	0.0
819.5476	23.0
819.55164	0.0
819.55566	35.0
819.55963	0.0
819.56366	0.0
819.5677	23.0
819.5717	0.0
819.57574	0.0
819.5797	47.0
819.58374	0.0
819.58777	35.0
819.5918	0.0
819.5998	0.0
819.6038	47.0
819.60785	0.0
819.6119	23.0
819.6159	23.0
819.6199	0.0
819.636	0.0
819.64	23.0
819.644	0.0
819.6601	0.0
819.66406	23.0
819.6681	0.0
819.6721	23.0
819.67615	0.0
819.9774	0.0
819.98145	23.0
819.9855	0.0
820.0096	0.0
820.0136	23.0
820.01764	0.0
820.0337	0.0
820.0377	35.0
820.04175	35.0
820.0457	0.0
820.0578	0.0
820.0618	35.0
820.0658	0.0
820.1462	0.0
820.1502	23.0
820.15424	0.0
820.16626	0.0
820.1703	23.0
820.1743	0.0
820.1824	0.0
820.18634	35.0
820.19037	0.0
820.2748	0.0
820.2788	23.0
820.2828	0.0
820.4516	0.0
820.4556	23.0
820.4596	23.0
820.4636	0.0
820.4717	0.0
820.4757	23.0
820.47974	0.0
820.50385	0.0
820.5079	23.0
820.51184	0.0
820.5199	0.0
820.5239	35.0
820.52795	23.0
820.532	0.0
820.54803	0.0
820.55206	23.0
820.5561	0.0
820.56415	0.0
820.5681	47.0
820.57214	0.0
820.5762	35.0
820.5802	0.0
820.5842	23.0
820.58826	0.0
820.62036	0.0
820.6244	23.0
820.6284	0.0
820.6726	0.0
820.67664	23.0
820.68066	0.0
820.6887	0.0
820.69275	23.0
820.6968	0.0
820.7691	0.0
820.77313	47.0
820.77716	0.0
820.7812	0.0
820.78516	23.0
820.7892	0.0
820.8897	0.0
820.89374	23.0
820.89777	0.0
820.9822	0.0
820.9862	23.0
820.9902	0.0
821.17914	0.0
821.18317	35.0
821.1872	0.0
821.19525	0.0
821.1993	23.0
821.2033	0.0
821.50885	0.0
821.5129	23.0
821.5169	0.0
821.52496	0.0
821.529	23.0
821.533	23.0
821.53705	0.0
821.5411	0.0
821.54504	23.0
821.5491	23.0
821.5531	0.0
821.5571	23.0
821.56116	35.0
821.5652	0.0
821.5773	0.0
821.58124	23.0
821.58527	0.0
821.64966	0.0
821.6536	35.0
821.65765	0.0
821.69385	0.0
821.6979	23.0
821.7019	35.0
821.70593	0.0
821.70996	0.0
821.714	23.0
821.718	0.0
821.74615	0.0
821.7502	35.0
821.7542	0.0
821.77026	0.0
821.7743	23.0
821.7783	0.0
821.7904	0.0
821.79443	23.0
821.79846	0.0
821.8105	0.0
821.8145	23.0
821.81854	0.0
822.0237	0.0
822.0277	23.0
822.03174	23.0
822.03577	0.0
822.0398	23.0
822.0438	0.0
822.08	0.0
822.08405	23.0
822.0881	23.0
822.0921	23.0
822.0961	0.0
822.10016	0.0
822.1041	35.0
822.10815	0.0
822.24097	0.0
822.24493	23.0
822.24896	0.0
822.46625	0.0
822.4703	23.0
822.4743	0.0
822.48236	0.0
822.4864	23.0
822.4904	0.0
822.49445	0.0
822.4984	23.0
822.50244	0.0
822.5065	23.0
822.5105	0.0
822.5145	0.0
822.51855	23.0
822.5226	35.0
822.5266	0.0
822.53064	0.0
822.53467	59.0
822.5387	0.0
822.5427	0.0
822.54675	35.0
822.5508	23.0
822.55475	47.0
822.5588	23.0
822.5628	47.0
822.56683	0.0
822.57086	23.0
822.5749	23.0
822.5789	0.0
822.58295	47.0
822.587	0.0
822.591	0.0
822.59503	23.0
822.59906	0.0
822.63525	0.0
822.6393	23.0
822.6433	0.0
822.73584	0.0
822.73987	23.0
822.7439	0.0
822.75195	0.0
822.756	23.0
822.76	0.0
822.76807	0.0
822.7721	35.0
822.7761	0.0
822.78015	68.0
822.7842	0.0
822.7882	47.0
822.79224	47.0
822.7962	59.0
822.80023	0.0
822.80426	59.0
822.8083	35.0
822.8123	35.0
822.81635	0.0
822.8204	23.0
822.8244	0.0
822.83246	0.0
822.8365	35.0
822.8405	0.0
822.8646	0.0
822.86865	23.0
822.8727	0.0
822.8767	23.0
822.88074	23.0
822.88477	0.0
822.9049	0.0
822.90894	23.0
822.91296	0.0
822.9572	0.0
822.96124	23.0
822.9653	0.0
822.9814	0.0
822.9854	23.0
822.98944	0.0
823.04175	0.0
823.0458	23.0
823.0498	0.0
823.05383	0.0
823.05786	23.0
823.0619	0.0
823.1021	0.0
823.10614	23.0
823.11017	0.0
823.13434	0.0
823.13837	23.0
823.1424	0.0
823.21484	0.0
823.2189	23.0
823.2229	0.0
823.2913	0.0
823.29535	23.0
823.2994	0.0
823.4524	0.0
823.4564	23.0
823.46045	0.0
823.51276	0.0
823.5168	47.0
823.5208	0.0
823.52484	0.0
823.5289	47.0
823.5329	0.0
823.545	0.0
823.549	23.0
823.55304	0.0
823.55707	0.0
823.5611	23.0
823.5651	0.0
823.56915	23.0
823.5732	0.0
823.5772	23.0
823.58124	0.0
823.58527	23.0
823.58923	0.0
823.68994	0.0
823.694	23.0
823.698	23.0
823.702	23.0
823.70605	0.0
823.7101	35.0
823.7141	0.0
823.72217	0.0
823.7262	23.0
823.7302	0.0
823.73425	0.0
823.7383	35.0
823.74225	0.0
823.7463	0.0
823.7503	23.0
823.75433	0.0
823.7664	0.0
823.77045	23.0
823.7745	23.0
823.7785	0.0
823.78253	0.0
823.78656	23.0
823.7906	0.0
823.7946	0.0
823.79865	47.0
823.8027	0.0
824.02014	0.0
824.0242	23.0
824.0282	0.0
824.0443	0.0
824.04834	23.0
824.05237	23.0
824.0564	0.0
824.2095	0.0
824.2135	23.0
824.2175	0.0
824.22156	23.0
824.2256	0.0
824.29004	0.0
824.29407	23.0
824.2981	0.0
824.423	0.0
824.427	23.0
824.431	0.0
824.43506	0.0
824.4391	23.0
824.4431	0.0
824.4592	0.0
824.46326	23.0
824.4673	0.0
824.47534	0.0
824.4794	23.0
824.4834	0.0
824.4874	0.0
824.49146	35.0
824.4955	0.0
824.4995	35.0
824.50354	46.0
824.50757	0.0
824.5116	0.0
824.5156	46.0
824.51965	58.0
824.5237	128.0
824.5277	173.0
824.53174	415.0
824.53577	640.0
824.5398	446.0
824.5438	851.0
824.54785	901.0
824.5519	1125.0
824.5559	1207.0
824.55994	1019.0
824.56396	820.0
824.568	731.0
824.572	471.0
824.57605	370.0
824.5801	342.0
824.5841	244.0
824.58813	230.0
824.59216	76.0
824.5962	70.0
824.6002	70.0
824.60425	35.0
824.6083	35.0
824.6123	35.0
824.61633	23.0
824.62036	0.0
824.6284	0.0
824.63245	23.0
824.6365	0.0
824.7856	0.0
824.7896	23.0
824.79364	0.0
824.79767	0.0
824.8017	23.0
824.8057	35.0
824.80975	0.0
824.8702	0.0
824.8742	23.0
824.87823	0.0
824.88226	23.0
824.8863	0.0
824.9951	0.0
824.99915	23.0
825.0032	0.0
825.0193	0.0
825.0233	35.0
825.02734	0.0
825.04346	0.0
825.0475	35.0
825.0515	0.0
825.4546	0.0
825.4586	23.0
825.46265	0.0
825.4667	0.0
825.4707	23.0
825.47473	0.0
825.4868	0.0
825.49084	23.0
825.4949	0.0
825.503	0.0
825.507	23.0
825.51105	35.0
825.5151	35.0
825.5191	35.0
825.52313	75.0
825.52716	47.0
825.5312	121.0
825.5352	105.0
825.53925	237.0
825.5433	220.0
825.5473	344.0
825.55133	317.0
825.55536	462.0
825.5594	493.0
825.5634	495.0
825.56744	332.0
825.5715	276.0
825.5755	246.0
825.5795	202.0
825.5836	121.0
825.58765	69.0
825.5917	35.0
825.5957	35.0
825.59973	110.0
825.60376	23.0
825.6078	0.0
825.6239	0.0
825.6279	35.0
825.63196	0.0
825.6481	0.0
825.6521	23.0
825.6561	0.0
825.8134	0.0
825.81744	23.0
825.8215	0.0
825.8376	0.0
825.8416	23.0
825.84564	0.0
826.011	0.0
826.015	23.0
826.01904	0.0
826.0432	0.0
826.04724	23.0
826.0513	0.0
826.40216	0.0
826.4062	23.0
826.4102	0.0
826.48285	0.0
826.4869	35.0
826.4909	23.0
826.49493	0.0
826.49896	23.0
826.503	35.0
826.507	23.0
826.51105	35.0
826.5151	35.0
826.5191	35.0
826.5232	23.0
826.5272	58.0
826.53125	105.0
826.5353	58.0
826.5393	35.0
826.54333	124.0
826.54736	144.0
826.5514	188.0
826.5554	234.0
826.55945	190.0
826.5635	188.0
826.56757	233.0
826.5716	167.0
826.5756	85.0
826.57965	58.0
826.5837	70.0
826.5877	47.0
826.59174	47.0
826.59576	58.0
826.5998	23.0
826.6038	0.0
