m/z	intensity
959.7934	9.0
959.7977	9.0
959.80206	9.0
959.80646	14.0
959.8108	0.0
959.8151	0.0
959.81946	9.0
959.8238	9.0
959.8282	0.0
959.8499	0.0
959.85425	9.0
959.8586	14.0
959.8629	0.0
959.91077	0.0
959.9151	9.0
959.91943	14.0
959.92377	9.0
959.92816	0.0
959.94116	0.0
959.94556	9.0
959.9499	0.0
959.95856	0.0
959.9629	9.0
959.9673	0.0
960.2281	0.0
960.2325	9.0
960.2368	0.0
960.2629	0.0
960.2672	14.0
960.2716	9.0
960.27594	0.0
960.2803	0.0
960.2846	9.0
960.289	0.0
960.3064	0.0
960.3107	9.0
960.31506	0.0
960.3411	0.0
960.3455	14.0
960.34985	0.0
960.36725	0.0
960.3716	9.0
960.3759	0.0
960.4064	0.0
960.4107	14.0
960.4151	0.0
960.43243	0.0
960.4368	9.0
960.44116	0.0
960.56726	0.0
960.5716	9.0
960.5759	0.0
960.6847	0.0
960.689	9.0
960.69336	0.0
960.7151	0.0
960.7195	9.0
960.7238	0.0
960.72815	14.0
960.7325	0.0
960.7369	9.0
960.7412	0.0
960.74554	24.0
960.7499	9.0
960.7543	36.0
960.7586	9.0
960.76294	28.0
960.7673	19.0
960.77167	0.0
960.776	9.0
960.78033	9.0
960.78467	14.0
960.78906	24.0
960.7934	26.0
960.7977	0.0
960.81946	0.0
960.82385	9.0
960.8282	9.0
960.8325	9.0
960.8369	0.0
960.8499	0.0
960.8543	14.0
960.85864	0.0
960.9369	0.0
960.9413	9.0
960.9456	0.0
960.94995	14.0
960.9543	9.0
960.9587	0.0
961.06305	0.0
961.0674	9.0
961.0718	0.0
961.15875	0.0
961.1631	9.0
961.1674	0.0
961.19354	0.0
961.1979	9.0
961.2023	0.0
961.2066	0.0
961.21094	9.0
961.2153	0.0
961.21967	9.0
961.224	0.0
961.23706	0.0
961.2414	9.0
961.2457	0.0
961.25006	0.0
961.25446	19.0
961.2588	9.0
961.2631	0.0
961.2675	14.0
961.27185	0.0
961.2762	0.0
961.2805	9.0
961.2849	0.0
961.2936	0.0
961.2979	9.0
961.3023	9.0
961.30664	0.0
961.40234	0.0
961.4067	9.0
961.4111	0.0
961.4937	0.0
961.49805	9.0
961.5024	0.0
961.59375	0.0
961.59814	9.0
961.6025	0.0
961.6068	9.0
961.61115	0.0
961.61554	0.0
961.6199	9.0
961.6242	0.0
961.67645	0.0
961.6808	9.0
961.6851	0.0
961.7417	0.0
961.74603	9.0
961.7504	0.0
961.75476	9.0
961.7591	14.0
961.7635	24.0
961.7678	0.0
961.77216	24.0
961.7765	19.0
961.7809	9.0
961.7852	9.0
961.78955	14.0
961.79395	0.0
961.7983	14.0
961.8026	9.0
961.80695	14.0
961.81134	0.0
961.8157	9.0
961.82	0.0
961.8244	14.0
961.82874	0.0
961.8374	0.0
961.8418	9.0
961.8461	0.0
961.85046	14.0
961.85486	0.0
961.87225	0.0
961.8766	9.0
961.8809	0.0
961.9027	0.0
961.90704	9.0
961.9114	0.0
961.9419	0.0
961.9462	9.0
961.95056	9.0
961.9549	0.0
962.0202	0.0
962.02454	14.0
962.0289	0.0
962.16815	0.0
962.1725	9.0
962.1769	9.0
962.1812	0.0
962.21606	0.0
962.2204	9.0
962.22473	0.0
962.22906	0.0
962.23346	9.0
962.2378	9.0
962.2421	0.0
962.25085	0.0
962.2552	9.0
962.2596	14.0
962.2639	0.0
962.26825	9.0
962.27264	14.0
962.277	19.0
962.2813	0.0
962.28564	19.0
962.29004	9.0
962.2944	0.0
962.2987	0.0
962.3031	19.0
962.30743	0.0
962.31177	9.0
962.31616	0.0
962.3466	0.0
962.35095	9.0
962.3553	0.0
962.37274	0.0
962.3771	9.0
962.3814	0.0
962.5643	0.0
962.5686	9.0
962.57294	0.0
962.5773	9.0
962.58167	0.0
962.586	0.0
962.59033	9.0
962.5947	0.0
962.59906	0.0
962.6034	9.0
962.6078	0.0
962.6295	0.0
962.6339	14.0
962.63824	0.0
962.65564	0.0
962.66003	9.0
962.66437	24.0
962.6687	0.0
962.6774	0.0
962.68176	9.0
962.68616	0.0
962.7079	0.0
962.7122	9.0
962.7166	0.0
962.72095	24.0
962.7253	0.0
962.734	0.0
962.73834	9.0
962.74274	14.0
962.7471	0.0
962.7514	0.0
962.7558	41.0
962.76013	14.0
962.76447	46.0
962.76886	19.0
962.7732	53.0
962.7775	55.0
962.7819	19.0
962.78625	63.0
962.7906	14.0
962.795	9.0
962.7993	9.0
962.80365	31.0
962.80804	0.0
962.8124	9.0
962.8167	14.0
962.8211	14.0
962.82544	9.0
962.8298	0.0
962.83417	19.0
962.8385	0.0
962.84283	14.0
962.8472	0.0
962.85156	9.0
962.8559	0.0
962.8995	0.0
962.9038	9.0
962.90814	0.0
962.9169	0.0
962.9212	9.0
962.9256	0.0
962.93866	0.0
962.943	9.0
962.9473	0.0
963.0475	0.0
963.0518	9.0
963.0562	0.0
963.226	0.0
963.23035	9.0
963.23474	0.0
963.2391	19.0
963.2434	9.0
963.2478	0.0
963.26953	0.0
963.2739	9.0
963.27826	9.0
963.2826	9.0
963.287	0.0
963.2913	9.0
963.29565	0.0
963.30005	9.0
963.3044	0.0
963.3349	0.0
963.33923	9.0
963.34357	0.0
963.38275	0.0
963.38715	14.0
963.3915	0.0
963.40454	0.0
963.4089	9.0
963.41327	0.0
963.4394	0.0
963.4437	14.0
963.4481	0.0
963.50037	0.0
963.5047	9.0
963.5091	0.0
963.557	0.0
963.56134	9.0
963.5657	9.0
963.57007	9.0
963.5744	0.0
963.5918	0.0
963.5962	9.0
963.6005	0.0
963.63104	0.0
963.6354	9.0
963.6397	0.0
963.6441	9.0
963.64844	0.0
963.65717	0.0
963.6615	9.0
963.66583	0.0
963.7051	0.0
963.7094	19.0
963.71375	9.0
963.71814	0.0
963.72687	0.0
963.7312	24.0
963.73553	0.0
963.7399	0.0
963.74426	9.0
963.7486	14.0
963.753	14.0
963.7573	14.0
963.76166	9.0
963.76605	28.0
963.7704	19.0
963.7748	0.0
963.7791	14.0
963.78345	24.0
963.78784	19.0
963.7922	24.0
963.7965	14.0
963.8009	0.0
963.80524	9.0
963.8096	19.0
963.81396	24.0
963.8183	0.0
963.8227	9.0
963.827	14.0
963.83136	0.0
963.83575	0.0
963.8401	14.0
963.8444	0.0
963.8488	0.0
963.85315	14.0
963.8575	9.0
963.8619	0.0
963.8706	0.0
963.87494	9.0
963.8793	0.0
963.888	0.0
963.89233	9.0
963.8967	0.0
963.9054	0.0
963.9098	19.0
963.9141	9.0
963.9185	0.0
963.96204	0.0
963.96643	9.0
963.97076	0.0
964.1581	0.0
964.1625	9.0
964.1668	0.0
964.2322	0.0
964.2365	9.0
964.24084	0.0
964.24524	14.0
964.2496	0.0
964.2583	0.0
964.26263	19.0
964.267	9.0
964.27136	9.0
964.2757	0.0
964.2844	0.0
964.2888	14.0
964.29315	19.0
964.2975	0.0
964.32367	0.0
964.328	9.0
964.33234	0.0
964.33673	14.0
964.34106	0.0
964.36285	0.0
964.36725	9.0
964.3716	0.0
964.5372	0.0
964.5415	9.0
964.54584	14.0
964.55023	0.0
964.572	0.0
964.57635	9.0
964.58075	0.0
964.5894	0.0
964.5938	9.0
964.59814	9.0
964.60254	0.0
964.6635	0.0
964.6679	19.0
964.67224	0.0
964.6766	9.0
964.68097	0.0
964.6853	0.0
964.6897	9.0
964.69403	0.0
964.69836	0.0
964.70276	14.0
964.7071	0.0
964.7115	19.0
964.7158	9.0
964.72015	0.0
964.72455	9.0
964.7289	9.0
964.7332	24.0
964.7376	0.0
964.74194	14.0
964.74634	19.0
964.7507	14.0
964.755	24.0
964.7594	14.0
964.76373	14.0
964.7681	19.0
964.77246	24.0
964.77686	24.0
964.7812	24.0
964.7855	29.0
964.7899	43.0
964.79425	30.0
964.79865	44.0
964.803	24.0
964.8073	31.0
964.8117	24.0
964.81604	0.0
964.82043	0.0
964.82477	14.0
964.8291	9.0
964.8335	0.0
964.8378	0.0
964.8422	9.0
964.84656	14.0
964.8509	14.0
964.8553	0.0
964.8596	0.0
964.864	9.0
964.86835	0.0
964.8771	0.0
964.8814	9.0
964.8858	0.0
964.9119	0.0
964.91626	9.0
964.92065	0.0
964.925	0.0
964.9294	9.0
964.9337	0.0
964.9555	0.0
964.95984	14.0
964.96423	0.0
965.09937	0.0
965.1037	9.0
965.10803	0.0
965.13855	0.0
965.14294	9.0
965.1473	0.0
965.19525	0.0
965.1996	9.0
965.204	9.0
965.2083	0.0
965.23883	0.0
965.24316	9.0
965.24756	14.0
965.2519	9.0
965.2563	0.0
965.2824	0.0
965.2868	14.0
965.29114	9.0
965.2955	0.0
965.29987	14.0
965.3042	0.0
965.326	0.0
965.3304	9.0
965.3347	0.0
965.3783	0.0
965.3827	9.0
965.387	0.0
965.42194	0.0
965.4263	9.0
965.4306	0.0
965.44806	0.0
965.45245	9.0
965.4568	0.0
965.52216	0.0
965.52655	9.0
965.5309	0.0
965.5919	0.0
965.5963	9.0
965.60065	0.0
965.60504	9.0
965.6094	0.0
965.62683	0.0
965.63116	9.0
965.63556	0.0
965.70966	0.0
965.714	9.0
965.7184	0.0
965.7227	0.0
965.7271	9.0
965.73145	0.0
965.7402	0.0
965.74457	9.0
965.7489	9.0
965.75323	14.0
965.7576	9.0
965.76196	9.0
965.76636	9.0
965.7707	19.0
965.7751	14.0
965.7794	9.0
965.78375	9.0
965.78815	9.0
965.7925	24.0
965.7969	14.0
965.8012	0.0
965.8056	25.0
965.80994	19.0
965.81433	0.0
965.81866	14.0
965.823	14.0
965.8274	0.0
965.8317	0.0
965.8361	9.0
965.84045	9.0
965.84485	9.0
965.8492	0.0
965.8536	9.0
965.8579	0.0
965.9669	0.0
965.97125	9.0
965.97565	0.0
966.0977	0.0
966.1021	9.0
966.10645	0.0
966.2635	0.0
966.2678	14.0
966.2722	9.0
966.27655	0.0
966.2809	9.0
966.2853	9.0
966.2896	9.0
966.294	14.0
966.29834	19.0
966.30273	19.0
966.30707	9.0
966.31146	0.0
966.3158	9.0
966.3202	0.0
966.3376	0.0
966.342	9.0
966.3463	0.0
966.4641	0.0
966.46844	14.0
966.47284	0.0
966.5688	0.0
966.5731	9.0
966.5775	0.0
966.6604	0.0
966.66473	9.0
966.6691	9.0
966.67346	0.0
966.6822	0.0
966.6866	9.0
966.6909	9.0
966.6953	0.0
966.70404	0.0
966.7084	14.0
966.71277	0.0
966.7171	0.0
966.72144	9.0
966.7258	0.0
966.73016	14.0
966.73456	14.0
966.7389	0.0
966.7476	0.0
966.752	19.0
966.75635	14.0
966.76074	0.0
966.7651	26.0
966.7695	9.0
966.7738	32.0
966.7782	33.0
966.78253	14.0
966.7869	14.0
966.79126	14.0
966.79565	14.0
966.8	9.0
966.8043	19.0
966.8087	9.0
966.81305	9.0
966.81744	0.0
966.8349	0.0
966.83923	9.0
966.8436	0.0
966.84796	0.0
966.85236	9.0
966.8567	0.0
966.8611	0.0
966.8654	14.0
966.8698	9.0
966.87415	0.0
966.8916	0.0
966.896	9.0
966.9003	0.0
966.9483	0.0
966.9527	9.0
966.95703	0.0
966.97015	0.0
966.9745	9.0
966.9789	0.0
966.99194	0.0
966.99634	9.0
967.0007	0.0
967.18396	0.0
967.1883	9.0
967.1926	0.0
967.2101	0.0
967.2145	9.0
967.2188	0.0
967.22754	0.0
967.23193	9.0
967.23627	0.0
967.24066	0.0
967.245	9.0
967.2494	9.0
967.2537	0.0
967.2799	0.0
967.2843	9.0
967.28864	0.0
967.293	9.0
967.29736	14.0
967.30176	9.0
967.3061	0.0
967.3192	0.0
967.32355	19.0
967.32794	0.0
967.3323	9.0
967.3367	0.0
967.36285	0.0
967.3672	9.0
967.3716	0.0
967.4719	0.0
967.4763	9.0
967.48065	0.0
967.5243	0.0
967.5287	9.0
967.533	0.0
967.6552	0.0
967.6596	9.0
967.66394	0.0
967.6858	0.0
967.6901	9.0
967.6945	0.0
967.69885	9.0
967.70325	9.0
967.7076	0.0
967.712	9.0
967.7164	9.0
967.7207	9.0
967.7251	14.0
967.72943	0.0
967.73816	0.0
967.74255	9.0
967.7469	14.0
967.7513	9.0
967.7556	9.0
967.76	0.0
967.76434	14.0
967.76874	0.0
967.7731	0.0
967.77747	14.0
967.7818	19.0
967.7862	0.0
967.8167	0.0
967.8211	14.0
967.82544	0.0
967.82983	9.0
967.83417	9.0
967.83856	0.0
967.8429	0.0
967.8473	14.0
967.8516	0.0
967.86035	0.0
967.86475	9.0
967.8691	0.0
967.8735	0.0
967.8778	9.0
967.8822	9.0
967.8866	0.0
967.8909	9.0
967.8953	0.0
967.9171	0.0
967.9215	14.0
967.92584	0.0
967.93024	0.0
967.9346	14.0
967.93896	0.0
967.9564	0.0
967.96075	14.0
967.96515	0.0
968.25323	0.0
968.2576	9.0
968.26196	0.0
968.29694	0.0
968.3013	9.0
968.30566	0.0
968.3144	0.0
968.3187	14.0
968.3231	0.0
968.37115	0.0
968.3755	14.0
968.3799	0.0
968.39294	0.0
968.39734	14.0
968.40173	0.0
968.4454	0.0
968.4497	14.0
968.4541	0.0
968.4585	0.0
968.4628	9.0
968.4672	0.0
968.49774	0.0
968.50214	9.0
968.5065	0.0
968.62	0.0
968.6244	14.0
968.6288	0.0
968.6724	0.0
968.6768	9.0
968.68115	0.0
968.6986	0.0
968.703	9.0
968.70734	9.0
968.71173	0.0
968.72485	0.0
968.7292	14.0
968.7336	0.0
968.7379	26.0
968.7423	9.0
968.74664	14.0
968.75104	0.0
968.7554	14.0
968.75977	19.0
968.76416	9.0
968.7685	19.0
968.7729	44.0
968.7772	34.0
968.7816	41.0
968.78595	52.0
968.79034	61.0
968.7947	131.0
968.7991	39.0
968.8034	112.0
968.8078	53.0
968.8122	46.0
968.8165	42.0
968.8209	35.0
968.82526	19.0
968.82965	19.0
968.834	9.0
968.8384	0.0
968.8471	0.0
968.8515	24.0
968.85583	9.0
968.8602	0.0
968.93884	0.0
968.9432	9.0
968.9476	0.0
969.00867	0.0
969.01306	9.0
969.01746	0.0
969.0305	0.0
969.0349	9.0
969.03925	0.0
969.04364	9.0
969.04803	0.0
969.0742	0.0
969.07855	9.0
969.08295	0.0
969.131	0.0
969.1354	9.0
969.1397	0.0
969.214	0.0
969.2183	14.0
969.2227	9.0
969.2271	0.0
969.23145	19.0
969.23584	0.0
969.2577	0.0
969.262	28.0
969.2664	0.0
969.27075	9.0
969.27515	0.0
969.2795	9.0
969.2839	9.0
969.2882	0.0
969.2926	14.0
969.297	0.0
969.30133	9.0
969.3057	0.0
969.31006	9.0
969.31445	0.0
969.35815	0.0
969.3625	14.0
969.3669	0.0
969.39746	0.0
969.4018	9.0
969.4062	0.0
969.5198	0.0
969.5241	9.0
969.5285	0.0
969.5416	0.0
969.54596	14.0
969.55035	0.0
969.6071	0.0
969.6115	9.0
969.6159	0.0
969.62897	0.0
969.63336	14.0
969.6377	0.0
969.65955	0.0
969.66394	9.0
969.66833	0.0
969.67267	0.0
969.67706	9.0
969.6814	9.0
969.6858	0.0
969.70764	0.0
969.712	9.0
969.7164	14.0
969.72076	14.0
969.7251	19.0
969.7295	0.0
969.7338	0.0
969.7382	9.0
969.74255	14.0
969.74695	0.0
969.75134	9.0
969.7557	0.0
969.7601	19.0
969.7644	0.0
969.7688	14.0
969.7732	14.0
969.7775	14.0
969.7819	29.0
969.78625	19.0
969.79065	40.0
969.795	30.0
969.7994	19.0
969.8038	32.0
969.8081	9.0
969.8125	9.0
969.81683	19.0
969.8212	14.0
969.8256	0.0
969.82996	0.0
969.83435	9.0
969.8387	0.0
969.8955	0.0
969.8999	14.0
969.90424	0.0
969.91296	0.0
969.91736	9.0
969.92175	0.0
969.9392	0.0
969.94354	9.0
969.94794	0.0
969.9829	0.0
969.98724	9.0
969.99164	0.0
970.12714	0.0
970.1315	9.0
970.13586	0.0
970.17957	0.0
970.1839	9.0
970.1883	0.0
970.2014	0.0
970.20575	9.0
970.21014	0.0
970.22327	0.0
970.2276	19.0
970.232	0.0
970.2626	0.0
970.26697	14.0
970.2713	0.0
970.2844	0.0
970.2888	14.0
970.29315	0.0
970.30194	0.0
970.3063	14.0
970.31067	9.0
970.315	0.0
970.3194	9.0
970.3238	9.0
970.3281	0.0
970.3762	0.0
970.3806	9.0
970.38495	0.0
970.4636	0.0
970.468	9.0
970.47235	0.0
970.47675	9.0
970.48114	0.0
970.53357	0.0
970.53796	9.0
970.5423	0.0
970.56854	0.0
970.5729	14.0
970.5773	0.0
970.62537	0.0
970.6297	9.0
970.6341	0.0
970.66034	0.0
970.6647	9.0
970.66907	0.0
970.6865	0.0
970.6909	9.0
970.6953	0.0
970.69965	14.0
970.70404	0.0
970.70844	0.0
970.71277	9.0
970.71716	14.0
970.7215	0.0
970.7346	0.0
970.739	24.0
970.7434	14.0
970.74774	0.0
970.75214	0.0
970.7565	9.0
970.76086	14.0
970.76526	9.0
970.7696	0.0
970.774	34.0
970.7784	14.0
970.7827	14.0
970.7871	14.0
970.79144	9.0
970.79584	14.0
970.80023	14.0
970.80457	19.0
970.80896	24.0
970.81335	9.0
970.8177	9.0
970.8221	0.0
970.8264	9.0
970.8308	14.0
970.8352	0.0
970.83954	0.0
970.84393	9.0
970.8483	0.0
970.85266	14.0
970.85706	0.0
970.9183	0.0
970.9226	9.0
970.927	0.0
970.93134	0.0
970.9357	9.0
970.9401	0.0
970.9707	0.0
970.9751	9.0
970.97943	0.0
971.0494	0.0
971.0538	9.0
971.05817	0.0
971.0625	0.0
971.0669	14.0
971.0713	0.0
971.0756	9.0
971.08	9.0
971.0844	0.0
971.09314	0.0
971.0975	9.0
971.10187	0.0
971.19806	0.0
971.20245	9.0
971.2068	0.0
971.2724	0.0
971.2768	9.0
971.2811	9.0
971.2855	0.0
971.2899	19.0
971.29425	0.0
971.303	0.0
971.3074	9.0
971.31177	0.0
971.3161	0.0
971.3205	14.0
971.3249	9.0
971.3292	0.0
971.3336	9.0
971.338	0.0
971.34235	0.0
971.34674	9.0
971.35114	0.0
971.4298	0.0
971.4342	14.0
971.43854	0.0
971.4692	0.0
971.4736	9.0
971.4779	0.0
971.55225	0.0
971.55664	9.0
971.56104	0.0
971.5873	0.0
971.5916	9.0
971.596	0.0
971.61346	0.0
971.61786	9.0
971.62225	0.0
971.67474	0.0
971.6791	9.0
971.6835	0.0
971.68787	9.0
971.6922	14.0
971.6966	9.0
971.701	0.0
971.7053	0.0
971.7097	14.0
971.7141	0.0
971.71844	0.0
971.72284	9.0
971.7272	0.0
971.73157	0.0
971.73596	9.0
971.7403	19.0
971.7447	0.0
971.7534	0.0
971.7578	9.0
971.7622	9.0
971.76654	9.0
971.77094	24.0
971.7753	24.0
971.77966	14.0
971.78406	9.0
971.78845	9.0
971.7928	9.0
971.7972	14.0
971.8016	9.0
971.8059	14.0
971.8103	14.0
971.8147	14.0
971.81903	14.0
971.8234	14.0
971.8278	19.0
971.83215	0.0
971.85406	0.0
971.8584	9.0
971.8628	9.0
971.8672	9.0
971.8715	0.0
971.90216	0.0
971.90656	14.0
971.9109	0.0
971.9153	9.0
971.9197	9.0
971.924	9.0
971.9284	0.0
971.9328	9.0
971.93713	0.0
972.05963	0.0
972.064	9.0
972.06836	0.0
972.12085	0.0
972.12524	9.0
972.12964	9.0
972.134	0.0
972.19525	0.0
972.1996	9.0
972.204	0.0
972.2302	0.0
972.2346	14.0
972.239	0.0
972.24774	0.0
972.25214	19.0
972.2565	0.0
972.26086	0.0
972.26526	14.0
972.2696	0.0
972.2827	0.0
972.2871	9.0
972.2915	9.0
972.29584	0.0
972.30023	14.0
972.3046	0.0
972.31335	0.0
972.31775	14.0
972.3221	9.0
972.3265	0.0
972.3396	0.0
972.344	14.0
972.3484	9.0
972.3527	0.0
972.4052	0.0
972.4096	14.0
972.414	0.0
972.4271	0.0
972.43146	14.0
972.43585	0.0
972.449	0.0
972.45337	9.0
972.45776	14.0
972.4621	0.0
972.5321	0.0
972.5365	9.0
972.5409	0.0
972.5452	0.0
972.5496	9.0
972.554	0.0
972.55835	9.0
972.56274	9.0
972.56714	0.0
972.5715	0.0
972.57587	14.0
972.58026	14.0
972.58466	9.0
972.589	0.0
972.5934	14.0
972.5978	9.0
972.6021	0.0
972.6109	0.0
972.61523	9.0
972.6196	0.0
972.68964	0.0
972.69403	9.0
972.6984	9.0
972.70276	0.0
972.70715	0.0
972.71155	9.0
972.7159	0.0
972.729	0.0
972.7334	9.0
972.7378	0.0
972.7421	9.0
972.7465	0.0
972.7509	0.0
972.7553	9.0
972.75964	14.0
972.76404	14.0
972.76843	28.0
972.77277	24.0
972.77716	24.0
972.78156	9.0
972.7859	0.0
972.7903	9.0
972.7947	14.0
972.7991	9.0
972.8034	14.0
972.8078	14.0
972.8122	9.0
972.8165	14.0
972.8209	19.0
972.8253	0.0
972.82965	9.0
972.83405	14.0
972.83844	0.0
972.8428	9.0
972.84717	0.0
972.85156	9.0
972.85596	0.0
972.8691	0.0
972.8734	9.0
972.8778	0.0
972.8909	0.0
972.8953	9.0
972.8997	9.0
972.90405	0.0
973.03973	0.0
973.0441	9.0
973.0485	0.0
973.0966	0.0
973.101	9.0
973.1054	0.0
973.2411	0.0
973.2454	9.0
973.2498	0.0
973.2586	0.0
973.26294	19.0
973.26733	9.0
973.2717	9.0
973.27606	0.0
973.28925	0.0
973.2936	14.0
973.298	0.0
973.30237	9.0
973.3067	9.0
973.3111	0.0
973.3286	0.0
973.333	9.0
973.3374	0.0
973.34174	9.0
973.3461	0.0
973.35486	0.0
973.35925	9.0
973.36365	0.0
973.4074	0.0
973.4118	19.0
973.41614	0.0
973.45996	0.0
973.4643	9.0
973.4687	0.0
973.5037	0.0
973.5081	9.0
973.51245	0.0
973.5256	0.0
973.52997	19.0
973.53436	0.0
973.53876	14.0
973.5431	0.0
973.5475	0.0
973.5519	9.0
973.5563	0.0
973.5606	0.0
973.565	9.0
973.5694	9.0
973.5737	0.0
973.5869	0.0
973.59125	9.0
973.59564	0.0
973.60004	9.0
973.60443	0.0
973.60876	9.0
973.61316	0.0
973.67004	0.0
973.67444	9.0
973.67883	0.0
973.6832	19.0
973.68756	0.0
973.69196	0.0
973.69635	9.0
973.70074	0.0
973.7051	9.0
973.7095	0.0
973.71826	0.0
973.7226	9.0
973.727	9.0
973.7314	9.0
973.7357	0.0
973.7401	14.0
973.7445	19.0
973.7489	0.0
973.75323	9.0
973.7576	24.0
973.762	0.0
973.7664	14.0
973.77075	9.0
973.77515	9.0
973.77954	0.0
973.7839	14.0
973.78827	9.0
973.79266	14.0
973.79706	0.0
973.8014	0.0
973.8058	9.0
973.8102	9.0
973.8146	14.0
973.8189	9.0
973.8233	14.0
973.8277	9.0
973.8321	0.0
973.8364	0.0
973.8408	9.0
973.8452	0.0
973.87146	0.0
973.87585	9.0
973.88025	0.0
973.8846	14.0
973.889	0.0
973.89777	0.0
973.9021	9.0
973.9065	0.0
973.9459	0.0
973.95026	9.0
973.95465	0.0
974.22614	0.0
974.2305	9.0
974.2349	0.0
974.25684	0.0
974.26117	9.0
974.26556	0.0
974.26996	0.0
974.27435	24.0
974.2787	0.0
974.2831	0.0
974.2875	14.0
974.2919	0.0
974.305	0.0
974.3094	9.0
974.3137	0.0
974.3225	0.0
974.3269	9.0
974.33124	0.0
974.36633	0.0
974.37067	14.0
974.37506	0.0
974.37946	0.0
974.38385	9.0
974.3882	0.0
974.4101	0.0
974.4145	9.0
974.4189	9.0
974.4232	0.0
974.4364	0.0
974.44073	9.0
974.4451	0.0
974.48016	0.0
974.48456	9.0
974.48895	0.0
974.5021	0.0
974.5065	9.0
974.51086	0.0
974.5152	14.0
974.5196	0.0
974.5327	0.0
974.5371	9.0
974.5415	9.0
974.5459	14.0
974.55023	0.0
974.6948	0.0
974.69916	9.0
974.70355	0.0
974.71234	0.0
974.7167	9.0
974.72107	0.0
974.72546	9.0
974.72986	14.0
974.7342	9.0
974.7386	9.0
974.743	19.0
974.7474	14.0
974.7518	14.0
974.7561	14.0
974.7605	19.0
974.7649	0.0
974.7693	19.0
974.7736	19.0
974.778	0.0
974.7824	30.0
974.7868	48.0
974.7912	19.0
974.79553	43.0
974.7999	45.0
974.8043	56.0
974.8087	123.0
974.81305	100.0
974.81744	102.0
974.82184	43.0
974.82623	50.0
974.83057	39.0
974.83496	56.0
974.83936	35.0
974.84375	9.0
974.84814	9.0
974.8525	0.0
974.8569	0.0
974.86127	14.0
974.86566	0.0
974.9138	0.0
974.9182	9.0
974.9226	0.0
974.9401	0.0
974.9445	14.0
974.94885	0.0
974.95325	9.0
974.95764	0.0
975.0058	0.0
975.0102	9.0
975.0146	0.0
975.019	9.0
975.0234	0.0
975.0584	0.0
975.0628	9.0
975.06714	0.0
975.0759	0.0
975.0803	9.0
975.0847	0.0
975.09344	0.0
975.09784	9.0
975.10223	0.0
975.20734	0.0
975.21173	14.0
975.2161	0.0
975.23364	0.0
975.23804	14.0
975.24243	0.0
975.25555	0.0
975.25995	9.0
975.26434	0.0
975.28625	0.0
975.2906	9.0
975.295	0.0
975.3038	0.0
975.30817	9.0
975.3125	0.0
975.3169	0.0
975.3213	14.0
975.3257	0.0
975.3344	0.0
975.3388	9.0
975.3432	0.0
975.3476	9.0
975.3519	9.0
975.3563	0.0
975.3607	9.0
975.3651	0.0
975.37384	0.0
975.37823	14.0
975.3826	0.0
975.5141	0.0
975.5185	9.0
975.5228	0.0
975.57104	0.0
975.57544	9.0
975.57983	0.0
975.61926	0.0
975.62366	9.0
975.62805	0.0
975.64996	0.0
975.6543	9.0
975.6587	9.0
975.6631	0.0
975.6675	19.0
975.6719	9.0
975.6762	0.0
975.7069	0.0
975.7113	9.0
975.7157	0.0
975.7201	9.0
975.7244	9.0
975.7288	0.0
975.7332	14.0
975.7376	9.0
975.742	14.0
975.74634	0.0
975.75073	0.0
975.7551	19.0
975.7595	0.0
975.7639	14.0
975.76825	0.0
975.77264	9.0
975.77704	9.0
975.78143	0.0
975.7858	0.0
975.79016	14.0
975.79456	29.0
975.79895	14.0
975.80334	9.0
975.80774	25.0
975.8121	14.0
975.81647	24.0
975.82086	14.0
975.82526	14.0
975.82965	31.0
975.83405	9.0
975.8384	14.0
975.8428	0.0
975.84717	0.0
975.85156	9.0
975.85596	0.0
975.8603	0.0
975.8647	14.0
975.8691	0.0
975.9129	0.0
975.9173	9.0
975.9217	0.0
975.95233	0.0
975.9567	9.0
975.9611	0.0
976.211	0.0
976.2154	9.0
976.2197	0.0
976.2373	0.0
976.24164	9.0
976.24603	0.0
976.2855	0.0
976.2899	24.0
976.29425	0.0
976.32495	0.0
976.32935	9.0
976.33374	0.0
976.4302	0.0
976.4346	14.0
976.43896	0.0
976.496	0.0
976.5003	9.0
976.5047	0.0
976.5398	0.0
976.5442	9.0
976.5486	0.0
976.5573	0.0
976.5617	9.0
976.5661	0.0
976.65814	0.0
976.66254	14.0
976.66693	0.0
976.68884	0.0
976.69324	19.0
976.69763	0.0
976.71515	0.0
976.71954	9.0
976.72394	9.0
976.72833	0.0
976.7327	0.0
976.7371	9.0
976.74146	14.0
976.74585	14.0
976.75024	9.0
976.75464	9.0
976.75903	0.0
976.77655	0.0
976.78094	19.0
976.78534	14.0
976.78973	19.0
976.7941	0.0
976.79846	19.0
976.80286	9.0
976.80725	14.0
976.81165	9.0
976.81604	14.0
976.82043	19.0
976.82477	0.0
976.82916	9.0
976.83356	0.0
976.83795	9.0
976.84235	0.0
976.87744	0.0
976.88184	9.0
976.88617	0.0
976.9476	0.0
976.95197	9.0
976.95636	0.0
977.04846	0.0
977.05286	9.0
977.05725	0.0
977.21075	0.0
977.2151	19.0
977.2195	0.0
977.2809	0.0
977.2853	24.0
977.2897	0.0
977.29407	9.0
977.29846	9.0
977.30286	0.0
977.36426	0.0
977.36865	9.0
977.373	0.0
977.3774	14.0
977.3818	0.0
